(596875526, 3)(1648451189, 1)(2197287282, 5)(2601114491, 1)(0, 0)(0, 0)(0, 0)
(1152914475, 1)(1251021442, 4)(3710370723, 1)(4090099348, 1)(4241425794, 1)(0, 0)(0, 0)
(286286264, 1)(311135057, 1)(3838806308, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(586861169, 2)(1280871532, 1)(1761510783, 1)(1872749424, 1)(0, 0)(0, 0)(0, 0)
(47074933, 1)(979192391, 2)(3117194772, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(513261977, 1)(1861590534, 1)(1939050758, 1)(2274927723, 1)(2390475077, 1)(0, 0)(0, 0)
(1594030445, 4)(1875746324, 8)(2531937899, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(2355228018, 4)(2753614040, 1)(2805631376, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1230501758, 1)(1526839314, 1)(3964215754, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(1696384778, 2)(2061633887, 3)(2504945504, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(3707527425, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(284994847, 3)(3858041401, 2)(3973857097, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(118120714, 2)(582981844, 1)(3409335424, 2)(4200030209, 1)(0, 0)(0, 0)(0, 0)
(510283395, 4)(932392996, 1)(1446858788, 1)(1540058296, 2)(2221092900, 2)(0, 0)(0, 0)
(1237466169, 2)(2287249847, 1)(3152601197, 2)(3281844601, 1)(3348344792, 1)(0, 0)(0, 0)
(150410588, 1)(3086216588, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(56765824, 1)(361488146, 3)(2268024153, 3)(2613248122, 1)(3538442579, 1)(0, 0)(0, 0)
(2202241828, 1)(3621126927, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1357028775, 1)(2343143613, 1)(2979630435, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(1937526645, 1)(2259520614, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(311207028, 3)(916098403, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(389381580, 2)(1184354231, 3)(2028959052, 1)(3922867910, 1)(3980922754, 1)(0, 0)(0, 0)
(123595270, 1)(1916476623, 1)(2385382775, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(2715192115, 2)(3017942383, 1)(3301173532, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(1169138607, 2)(1676698690, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(968466539, 4)(1318810578, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(4074742900, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(159002660, 1)(886568812, 1)(2200759927, 2)(2236668539, 1)(0, 0)(0, 0)(0, 0)
(1416509814, 1)(3095997049, 3)(3312872593, 1)(4247882167, 2)(0, 0)(0, 0)(0, 0)
(2433500354, 1)(2506460268, 1)(2858835829, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(431126397, 1)(1087480948, 1)(1673432447, 1)(4175525267, 1)(0, 0)(0, 0)(0, 0)
(650635548, 1)(3064121165, 1)(3346820097, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(479788870, 3)(2198135188, 2)(4202213786, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(1678341749, 1)(2687902338, 5)(4199698901, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(865654421, 2)(3304587577, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1981513849, 1)(3497326430, 1)(3635146197, 2)(4220834005, 1)(0, 0)(0, 0)(0, 0)
(1070524419, 2)(1822612483, 1)(1921055434, 2)(2661223269, 1)(2962281338, 1)(0, 0)(0, 0)
(2338382445, 2)(3271107951, 4)(4161607467, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(960950086, 4)(1571663218, 4)(2345508372, 7)(3700164722, 5)(0, 0)(0, 0)(0, 0)
(1010665679, 3)(2141513069, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1639360717, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(282408587, 1)(697521781, 1)(3909166703, 4)(0, 0)(0, 0)(0, 0)(0, 0)
(23521308, 2)(664438373, 5)(1462215796, 10)(0, 0)(0, 0)(0, 0)(0, 0)
(822663467, 1)(880322491, 1)(2596804914, 1)(2753427578, 2)(0, 0)(0, 0)(0, 0)
(2860567309, 1)(2925789526, 2)(4003338083, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(827805812, 1)(1688135964, 1)(2759631217, 2)(3550595457, 1)(0, 0)(0, 0)(0, 0)
(154302257, 1)(3135524623, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(174206597, 2)(500100818, 1)(575929807, 1)(3308357839, 2)(0, 0)(0, 0)(0, 0)
(1835075073, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(954729997, 1)(1815182991, 1)(4245288535, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(1939136472, 5)(2742793078, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1289328605, 1)(1304598663, 1)(1968300656, 1)(3209318516, 1)(0, 0)(0, 0)(0, 0)
(1820482165, 3)(3311214421, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1272308937, 1)(2430235101, 1)(3065056119, 1)(3609266834, 2)(0, 0)(0, 0)(0, 0)
(2205479316, 1)(2834453295, 2)(3011301799, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(1513642820, 4)(3129774342, 1)(3993098438, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(2379260087, 2)(4126172226, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(133321684, 2)(1349893264, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(321913304, 1)(823549220, 5)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1545209610, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(55675775, 2)(3785672073, 5)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2207706652, 3)(3571234087, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(229544819, 2)(1531911039, 1)(1936285332, 1)(3094097956, 1)(0, 0)(0, 0)(0, 0)
(1984337730, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1453553227, 1)(1533352520, 2)(3464723566, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(673602525, 1)(3970405234, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3908353492, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2414266771, 8)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1825920804, 1)(3785163392, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1077063066, 4)(3637354004, 4)(4146303176, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(845243232, 2)(1341793647, 3)(2396171856, 2)(3321505135, 9)(0, 0)(0, 0)(0, 0)
(260482164, 1)(862845099, 1)(1671993242, 2)(1676431475, 3)(0, 0)(0, 0)(0, 0)
(749012602, 1)(1593073479, 10)(1742731895, 1)(3357043924, 1)(0, 0)(0, 0)(0, 0)
(1121371658, 1)(1481061588, 1)(1651951739, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(732909259, 1)(1714102884, 2)(2101582960, 2)(2149076746, 1)(0, 0)(0, 0)(0, 0)
(658085067, 1)(1183715130, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2967742476, 1)(4145913998, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(826631115, 4)(1289232530, 1)(4143036550, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(3114545188, 1)(3560569965, 1)(3815525762, 8)(0, 0)(0, 0)(0, 0)(0, 0)
(224187514, 2)(1708084843, 2)(2682578825, 1)(3940197492, 3)(0, 0)(0, 0)(0, 0)
(4141716747, 1)(4224032967, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(446270819, 7)(854883957, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(111302005, 1)(1765879682, 2)(2475131298, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2947238772, 2)(3050549431, 3)(3958422805, 2)(4124554535, 1)(0, 0)(0, 0)(0, 0)
(81981140, 1)(2167595632, 1)(2387796836, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(2195650781, 1)(3660155172, 3)(3805449675, 1)(4291884487, 2)(0, 0)(0, 0)(0, 0)
(1977174650, 2)(3084862837, 2)(3894980279, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(597551132, 2)(868024698, 3)(1458594882, 2)(3131333237, 1)(0, 0)(0, 0)(0, 0)
(2162183796, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(125550668, 1)(188331789, 1)(1881458960, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(467470905, 1)(1078979031, 1)(1503926860, 1)(2735101911, 2)(2767571323, 1)(3606568826, 2)(0, 0)
(2342624607, 1)(3055619447, 4)(4294785670, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1579708256, 1)(2439001467, 1)(3538496669, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(265296739, 1)(2462473414, 3)(3940961899, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1927697777, 2)(3722308124, 1)(3866697432, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(2686980722, 2)(3695701532, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(554694548, 1)(1063768589, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(297320313, 1)(1904204433, 5)(2649900416, 2)(3107515932, 2)(0, 0)(0, 0)(0, 0)
(1238609357, 1)(1958621220, 2)(2491250299, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1644516212, 4)(1941385985, 1)(2969410347, 5)(3033308692, 3)(4026160897, 1)(0, 0)(0, 0)
(1185560262, 4)(2217522983, 1)(2641217921, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(478520436, 1)(3052451111, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(104894352, 5)(979460960, 1)(3450015759, 5)(0, 0)(0, 0)(0, 0)(0, 0)
(209343780, 1)(2709955700, 1)(3189611898, 1)(4000536975, 1)(0, 0)(0, 0)(0, 0)
(1511550164, 2)(1591911607, 3)(1896535256, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(2201267610, 2)(2232207799, 1)(2769372870, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(3200784690, 3)(3902767636, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(648886125, 2)(1384686708, 1)(3637401116, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1264037490, 1)(2737313379, 2)(3711748822, 1)(4294489513, 2)(0, 0)(0, 0)(0, 0)
(1501275271, 2)(2459603302, 3)(2777503012, 2)(2789590868, 1)(3694576777, 2)(0, 0)(0, 0)
(751375742, 3)(1012667506, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(155034151, 3)(238848548, 1)(3345791297, 1)(4228426935, 1)(0, 0)(0, 0)(0, 0)
(566159366, 1)(862501573, 2)(2229951188, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(1821625711, 4)(3113788785, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(585479628, 1)(3174445092, 2)(3855084060, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(346593136, 3)(3359892617, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(139931684, 1)(1653535099, 2)(1989673529, 1)(4267259970, 1)(0, 0)(0, 0)(0, 0)
(8896295, 2)(352898603, 1)(490073527, 3)(3417414662, 2)(0, 0)(0, 0)(0, 0)
(1267113325, 2)(1468642066, 2)(1957663857, 1)(2948112491, 1)(0, 0)(0, 0)(0, 0)
(882429832, 2)(2010771639, 3)(2361109914, 5)(2932632446, 2)(0, 0)(0, 0)(0, 0)
(1875287602, 1)(4225482539, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(684317051, 1)(3249773574, 2)(3373326967, 7)(0, 0)(0, 0)(0, 0)(0, 0)
(73746810, 1)(1743216002, 7)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1854483065, 1)(2808714611, 5)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(233951948, 1)(3185443145, 1)(3246065266, 1)(3884434572, 1)(0, 0)(0, 0)(0, 0)
(1094995315, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1679611613, 1)(3028210738, 1)(3503267953, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2449326627, 1)(4278171792, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3205764467, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(430937983, 1)(1140366130, 2)(2628116884, 1)(3145057228, 8)(4253262964, 1)(0, 0)(0, 0)
(2361893492, 2)(3701120346, 1)(3975280823, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1120405094, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(730808194, 2)(773231729, 1)(878012873, 1)(1319435129, 3)(0, 0)(0, 0)(0, 0)
(1926077972, 1)(2228940667, 1)(2818619410, 2)(3422259206, 3)(0, 0)(0, 0)(0, 0)
(50978888, 1)(1939460696, 3)(2207243959, 1)(2343067503, 4)(3392852493, 2)(0, 0)(0, 0)
(511206466, 1)(801671716, 1)(1338137857, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(652011804, 2)(1620924863, 3)(1826251844, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(534345584, 1)(2616758371, 1)(3873595599, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(197663026, 1)(3737049155, 2)(3960529008, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(640149532, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1712313215, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(4009120117, 1)(4205156208, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(909632402, 1)(1140901415, 2)(3173727945, 7)(3513770349, 1)(0, 0)(0, 0)(0, 0)
(515928786, 2)(803911494, 1)(900811667, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2112429691, 3)(4134704450, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(786697804, 2)(1695595677, 5)(1855250392, 2)(2950273905, 2)(4187589987, 3)(0, 0)(0, 0)
(1402638598, 3)(3799587711, 1)(4251864450, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2193857227, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(28513111, 5)(247299944, 4)(1759660883, 1)(2309435428, 2)(0, 0)(0, 0)(0, 0)
(289671434, 1)(848586718, 2)(1058074487, 1)(4197469555, 1)(0, 0)(0, 0)(0, 0)
(3694472972, 1)(3973598334, 3)(4238730698, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(515616154, 1)(1806070135, 2)(2379565834, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(952428828, 2)(3435675993, 1)(3459187160, 1)(3505769073, 1)(3529445442, 2)(0, 0)(0, 0)
(1377587573, 1)(2809432267, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(156764124, 3)(219693170, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(799120643, 1)(3266993512, 1)(3408447415, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(107405677, 1)(2074112969, 1)(3903371047, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1917782418, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(228339748, 2)(321663012, 2)(1333337816, 1)(2112809990, 1)(3000597459, 1)(3733043577, 3)(0, 0)
(49283722, 3)(1432815482, 2)(4096196677, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(321715404, 2)(3101492835, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1269906818, 1)(2822323602, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(216921236, 3)(920603258, 1)(2377187657, 4)(3845916026, 1)(0, 0)(0, 0)(0, 0)
(2479660564, 5)(2565319537, 1)(2768468184, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(1617113986, 1)(2431382929, 1)(2974069072, 1)(3654521094, 2)(0, 0)(0, 0)(0, 0)
(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(922363247, 2)(2716926384, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(159115563, 2)(208951956, 2)(1558619252, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(565633805, 2)(2937613524, 2)(3544713335, 2)(3561982756, 2)(0, 0)(0, 0)(0, 0)
(997714438, 1)(1371998537, 1)(2192161913, 1)(3153587212, 1)(0, 0)(0, 0)(0, 0)
(587008630, 2)(2223502190, 2)(3841158284, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(393073730, 2)(1138577003, 1)(1378586284, 2)(2308314507, 1)(2886628294, 1)(3078262564, 1)(0, 0)
(825554834, 1)(1286967661, 1)(1478904842, 1)(1866792266, 1)(2818443894, 1)(0, 0)(0, 0)
(236856719, 1)(403412890, 1)(1813881263, 1)(4008456092, 1)(0, 0)(0, 0)(0, 0)
(2821855019, 1)(3803669134, 1)(3877497448, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(109667495, 2)(1862200691, 5)(2480204038, 1)(3576341620, 1)(0, 0)(0, 0)(0, 0)
(1508155604, 3)(1825494476, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(541828212, 7)(1184468323, 5)(3922873098, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1654093454, 3)(2366833507, 1)(2699812791, 1)(3685101604, 1)(0, 0)(0, 0)(0, 0)
(596048567, 1)(4046964089, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2685874212, 1)(2943513251, 3)(4165225333, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(2794252697, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(771108042, 1)(2360347736, 1)(2619747530, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(138857839, 2)(619721944, 2)(636850317, 1)(4215021010, 2)(0, 0)(0, 0)(0, 0)
(555985079, 1)(803266170, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1345251356, 2)(2058172790, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(379490566, 1)(1860425911, 1)(2794696804, 2)(3891710577, 1)(0, 0)(0, 0)(0, 0)
(201357941, 1)(339927917, 1)(978900620, 1)(1095304846, 6)(0, 0)(0, 0)(0, 0)
(176858886, 1)(377932155, 1)(3233154268, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(264627423, 1)(782691868, 1)(4246624212, 1)(4253272193, 1)(0, 0)(0, 0)(0, 0)
(115483947, 1)(904388973, 2)(2394302265, 1)(4245145354, 1)(0, 0)(0, 0)(0, 0)
(316054534, 1)(869394460, 2)(2755964979, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1262533317, 3)(1534176882, 1)(3038576567, 4)(3752723001, 3)(0, 0)(0, 0)(0, 0)
(1243249283, 1)(3111094564, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(819206450, 2)(863663733, 2)(1560686445, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(634166804, 2)(2904196730, 1)(3335824500, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(690903157, 1)(1088357987, 1)(2583556168, 1)(2986224707, 3)(0, 0)(0, 0)(0, 0)
(929947591, 4)(1249229712, 4)(3687685652, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(477645386, 1)(3305692278, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(564696986, 2)(2468277687, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1720367504, 4)(3238833792, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(824681588, 2)(1995032705, 1)(2950360844, 1)(4141451812, 2)(0, 0)(0, 0)(0, 0)
(699543588, 1)(1685898147, 1)(3032384369, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(1509470362, 1)(3926582125, 1)(4158170228, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2653427299, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1691779173, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(784795744, 1)(921175674, 1)(3488273847, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(562803668, 2)(3502132490, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1934142936, 1)(2071141130, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1606479388, 1)(3878127908, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1090652730, 1)(2619101563, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(960750729, 2)(1608766412, 1)(2539458170, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2444880902, 1)(3977719844, 1)(4126628051, 1)(4193504360, 2)(0, 0)(0, 0)(0, 0)
(278281669, 2)(1165032197, 2)(3869042716, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(979617546, 1)(2656872375, 1)(3016241188, 1)(3466876277, 1)(3593870182, 1)(0, 0)(0, 0)
(1596871797, 1)(2182961005, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(628527566, 1)(738752123, 1)(1684303053, 1)(2861985632, 1)(3700774261, 1)(0, 0)(0, 0)
(3234090100, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(386291061, 3)(2774894628, 2)(3404117431, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(23663117, 3)(3043762956, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(26013331, 1)(2372931115, 1)(2788745082, 1)(3108206159, 1)(0, 0)(0, 0)(0, 0)
(595558045, 1)(3531342301, 1)(4045911417, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(220584119, 2)(803712640, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2158262128, 2)(2815599732, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(752688389, 3)(1385293165, 1)(1520088871, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(1003548615, 3)(3822743925, 1)(4234745913, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(425400959, 1)(1355690020, 1)(1883299014, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(472064069, 7)(3083640340, 4)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(400492131, 1)(452535663, 4)(594549291, 1)(3902644663, 3)(0, 0)(0, 0)(0, 0)
(1123071271, 3)(1695220057, 5)(1842191892, 1)(3821903380, 2)(0, 0)(0, 0)(0, 0)
(870330404, 2)(1425387612, 2)(2888502914, 1)(4252811589, 4)(0, 0)(0, 0)(0, 0)
(449144005, 1)(870182295, 1)(2423385884, 2)(4164788081, 1)(0, 0)(0, 0)(0, 0)
(888974976, 2)(1979193042, 1)(2261856292, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2560322930, 1)(4196583646, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(741813387, 1)(2653183646, 1)(3320781439, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(2218153088, 2)(2662125528, 7)(2664674599, 7)(0, 0)(0, 0)(0, 0)(0, 0)
(1302547582, 1)(2787645027, 2)(3945272931, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(1655052663, 3)(3363473847, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(430269310, 1)(3590921594, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(89330814, 3)(1022725133, 3)(1334587519, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(935956742, 1)(1070591698, 1)(3798101856, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(690704549, 1)(1547400565, 4)(2724426972, 5)(4103703907, 2)(0, 0)(0, 0)(0, 0)
(2648897172, 1)(2766439437, 1)(3099715868, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(1795782517, 1)(2510946573, 1)(2862255459, 3)(0, 0)(0, 0)(0, 0)(0, 0)
(991305650, 1)(1200350573, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2189302143, 2)(2645798209, 1)(2950662692, 1)(3331171444, 1)(0, 0)(0, 0)(0, 0)
(60530801, 1)(2544943513, 6)(3334063177, 1)(3430428708, 1)(3459121624, 1)(0, 0)(0, 0)
(1808851348, 1)(3958400066, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2778841497, 2)(2900567407, 2)(2958265452, 1)(3196212180, 5)(0, 0)(0, 0)(0, 0)
(1168770340, 1)(1347846599, 5)(1651507826, 1)(2264577319, 1)(0, 0)(0, 0)(0, 0)
(104788844, 2)(943442189, 1)(3113798017, 1)(3876101485, 1)(0, 0)(0, 0)(0, 0)
(983276136, 2)(2328460414, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(728752770, 2)(732639268, 1)(758493042, 2)(2168114759, 1)(2843140461, 2)(2881185231, 1)(0, 0)
(852589173, 1)(975697494, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1124234964, 1)(3320250743, 1)(3789642101, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(460631261, 1)(1841670263, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(23814865, 2)(2803893895, 2)(3706448924, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(4057904423, 1)(4238063720, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1750788626, 3)(1776158307, 1)(2770630219, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(836744487, 1)(1212409884, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(928344521, 1)(4059637103, 2)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(3327642735, 3)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(1218054528, 3)(1871290996, 2)(2708734009, 3)(2722914152, 1)(2967638381, 1)(0, 0)(0, 0)
(1967662092, 1)(4130323895, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(2594282865, 4)(3235983396, 1)(0, 0)(0, 0)(0, 0)(0, 0)(0, 0)
(9585781, 1)(2427390327, 1)(2810684532, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(159692409, 1)(1351721645, 1)(1470869878, 1)(2451395803, 1)(0, 0)(0, 0)(0, 0)
(100439874, 1)(426311238, 2)(776849100, 3)(2158663578, 2)(0, 0)(0, 0)(0, 0)
(547889039, 1)(907754586, 2)(975282615, 2)(0, 0)(0, 0)(0, 0)(0, 0)
(45057658, 2)(751048831, 2)(3378158851, 1)(3657276422, 2)(0, 0)(0, 0)(0, 0)
(220790980, 1)(1019961030, 1)(2013316647, 1)(0, 0)(0, 0)(0, 0)(0, 0)
(859739330, 2)(1259324355, 3)(4198930806, 2)(0, 0)(0, 0)(0, 0)(0, 0)
